"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5164",1487.94369933883,-1.34213459685253,0.227727739197997,-5.89359294383377,3.778873890203e-09,6.40372993860061e-07
"56992",191.764303879837,1.47406766567273,0.250119163901123,5.89346151123173,3.78188221033421e-09,6.40372993860061e-07
"3036",18.1134287600779,3.10093548909295,0.527180693416165,5.88211125297227,4.05065905132289e-09,6.81249692205932e-07
"113115",145.864101688773,1.27204394849097,0.217339557156215,5.85279534538056,4.83378796512705e-09,8.02947755187988e-07
"54577",59.2237779169775,-4.70424655327338,0.803784228538513,-5.85262360997916,4.8387836277449e-09,8.02947755187988e-07
"3832",829.403998041849,1.44924146286291,0.247789968706696,5.8486688158807,4.95522572428242e-09,8.16824658961018e-07
"10615",696.893550052896,1.32286226661472,0.226432600446372,5.84218996737632,5.15190078006001e-09,8.35956515513302e-07
"348825",21.2822188020238,2.72690582415379,0.466812822162259,5.8415401092088,5.17204223972715e-09,8.35956515513302e-07
"699",554.053550852076,1.61876297475947,0.277031381717711,5.84324766646457,5.1192819307982e-09,8.35956515513302e-07
"387509",502.128049479578,2.41859125955488,0.414152882461552,5.83985132538444,5.2247426809361e-09,8.39026258523746e-07
"283869",10.4331271106266,2.42038544065543,0.414622902523743,5.83755848006209,5.29713048313484e-09,8.45197915741727e-07
"6491",234.479664246521,1.28305565776404,0.220048215694061,5.83079328190463,5.5164489661151e-09,8.74585549143764e-07
"154865",57.4092026294307,-2.01852251943918,0.347090364878327,-5.81555330741256,6.04336499760592e-09,9.5205948199626e-07
"345557",1686.97843731924,-3.1129707085679,0.535537235076651,-5.81279975447896,6.14365364830651e-09,9.55760518499984e-07
"7857",1352.57855559133,-3.26304473374038,0.561286259954495,-5.81351258091535,6.11753719401965e-09,9.55760518499984e-07
"80352",488.335007866272,-2.24978438202742,0.387345223604178,-5.80821511388103,6.31423572540617e-09,9.76196530689968e-07
"169714",1701.57452419195,1.11971073908751,0.192850888616054,5.80609582420301,6.39463734034739e-09,9.79153981974793e-07
"4606",14.0700183723001,-3.36025991744306,0.578792281451267,-5.80564051237437,6.41204045887635e-09,9.79153981974793e-07
"23119",311.561695135034,1.21573723369885,0.209447477685975,5.80449689406912,6.45595573037263e-09,9.79848744418934e-07
"343099",133.728008575094,1.09660087378429,0.189031796060412,5.80114508055476,6.58635820418068e-09,9.93582073092492e-07
"149465",79.923823500533,3.05168496378437,0.526629989720576,5.79474208334311,6.84262562349145e-09,1.02602285779714e-06
"55388",169.54116713422,1.75594668574941,0.303296169178923,5.78954455805715,7.05775327994417e-09,1.05194333467719e-06
"100505592",19.5190640456938,2.86102649189268,0.494536270033641,5.78527130416149,7.23953915806996e-09,1.05501076267484e-06
"147841",422.468119300214,1.71023370944674,0.295569606662169,5.78622994684804,7.19836611637495e-09,1.05501076267484e-06
"84525",625.114990211608,-2.34983675552348,0.406008587285989,-5.78765284554998,7.13767313921535e-09,1.05501076267484e-06
"8643",193.299378048804,1.69542586951655,0.293068806491692,5.78507787919291,7.24787434885695e-09,1.05501076267484e-06
"6790",803.854851649393,1.27619007722663,0.220749723740668,5.7811627376072,7.41860829064568e-09,1.07358476140966e-06
"2920",151.202448115109,2.69832615515711,0.46703184477529,5.77760635670442,7.57708253992122e-09,1.08395228656651e-06
"93323",407.397295591111,1.16626841534387,0.201860341594891,5.7776005238534,7.57734513931033e-09,1.08395228656651e-06
"92346",41.3299865756175,-3.10594566752077,0.537761768133221,-5.77569074555581,7.66380231129478e-09,1.0900554476025e-06
"9547",324.413832361153,-3.24053847899326,0.561445163876555,-5.77178091021147,7.84380605287703e-09,1.1093191844441e-06
"10212",3461.3190455928,0.946767276621028,0.164307779468484,5.76215733475134,8.30455273499363e-09,1.16784532274987e-06
"84432",129.146832400412,-4.70877572370496,0.817376721131523,-5.76083903782632,8.36968283679183e-09,1.17039199713812e-06
"645121",17.1160418742096,2.14988577966347,0.37375276155439,5.75216025353866,8.81102158433768e-09,1.21954983118525e-06
"79815",1693.95549128674,-1.25529130991312,0.218235500935074,-5.75200324665133,8.8192105424991e-09,1.21954983118525e-06
"150468",251.833014230806,1.90341355006337,0.331085502482188,5.7490090499078,8.97680137071724e-09,1.22313489405111e-06
"3351",21.2381015510233,-3.22319353677607,0.560568355518069,-5.74986708587438,8.93136344347481e-09,1.22313489405111e-06
"375346",31.6674127102362,1.30258689820292,0.226587585836297,5.74871254925677,8.99255496409757e-09,1.22313489405111e-06
"85366",14.4956816274997,1.74099021705825,0.302931836424676,5.74713518924296,9.0768156986845e-09,1.22788597584759e-06
"7753",391.080723535789,0.708217599775681,0.12336617206563,5.74077632399029,9.42435037934119e-09,1.2680081367145e-06
"64080",835.582458466127,-1.2734533931783,0.222008465854099,-5.73605780427852,9.69055999668651e-09,1.29681574665335e-06
"79019",275.933195991674,1.59018971901751,0.277474050818137,5.73094930617407,9.98701133385709e-09,1.32934063695742e-06
"7083",858.120418352215,1.78191279919765,0.311379374280602,5.72264236613136,1.04879892116344e-08,1.38859861418506e-06
"55359",12.9596381734694,3.07783917856267,0.537961651102521,5.72129848336738,1.05712990884281e-08,1.39222331010616e-06
"25834",12.8075272154709,3.61884734493463,0.633048824410752,5.71653750135795,1.08716486131326e-08,1.4167864169083e-06
"7298",128.872525250342,1.35778889643279,0.237486247923141,5.71733693343045,1.08206429819801e-08,1.4167864169083e-06
"127",20.6779105533343,-4.42007457524926,0.773538035438745,-5.71410114661295,1.10285390635172e-08,1.42974669703129e-06
"151742",1457.83685143729,-1.5574170401983,0.272736983825848,-5.71032581775843,1.1276009054948e-08,1.454254618584e-06
"341640",348.164931980494,4.97752336639444,0.872517354623323,5.70478436906656,1.16490463033475e-08,1.49462067802383e-06
"54769",57.3926250442913,-3.49126916012679,0.612836688965594,-5.69689971731246,1.22005641122628e-08,1.55735508368376e-06
"5753",19.2697294113106,2.06491619843311,0.362827896729014,5.69117263873275,1.26169860345349e-08,1.60229285400821e-06
"10550",8866.95872438259,-0.789090930380771,0.138796237315756,-5.68524727788996,1.30623517051639e-08,1.63384420247857e-06
"106480343",1.75583988112175,2.79913653282456,0.49230284518018,5.6858020631591,1.30200128445944e-08,1.63384420247857e-06
"4321",10.9139754177812,3.62310967555576,0.637203681849371,5.68595219826779,1.30085781116242e-08,1.63384420247857e-06
"100873998",23.4512324904329,-2.31198406489569,0.406781438545619,-5.68360265690051,1.31886497266902e-08,1.64139340173523e-06
"106479042",62.7694220790493,-2.49551045291819,0.439649684837626,-5.6761338378756,1.37773000801055e-08,1.70612326514381e-06
"9052",1711.94338575893,-2.27031715174048,0.400589444759945,-5.6674412704533,1.44945712181276e-08,1.7860612484674e-06
"27338",1671.53319497069,1.24209923105902,0.219387002901924,5.66168102316572,1.49897264807515e-08,1.82046322651866e-06
"284485",61.78218899853,-3.11601129484981,0.550388733106894,-5.66147362294322,1.50078577990747e-08,1.82046322651866e-06
"29089",637.32302167096,1.33372800693206,0.235558834587957,5.66197404255729,1.49641464346056e-08,1.82046322651866e-06
"79804",7.29622193268113,3.4608078284802,0.611516723570711,5.65938378311582,1.5191748397556e-08,1.82046322651866e-06
"79812",3160.84926016538,-1.62805578765758,0.287685641068978,-5.6591485817925,1.52125808973477e-08,1.82046322651866e-06
"83594",1484.29326838684,-1.17479398139748,0.207550300751442,-5.66028561338677,1.51121270546491e-08,1.82046322651866e-06
"84970",11.9323192160146,-3.56175787311886,0.629599716374595,-5.65717833170006,1.53881851913706e-08,1.83266659137993e-06
"64866",103.950322369226,2.51411183942005,0.444683076972574,5.65371602745995,1.57015546559597e-08,1.86108284257854e-06
"79890",2883.17970001058,-1.47609111717979,0.261174966882138,-5.65173276291029,1.58838407253085e-08,1.87376625352443e-06
"10590",66.6143429962312,-2.51344304055023,0.4452797300666,-5.64463834941306,1.65528827616934e-08,1.94348021142128e-06
"1158",9.88881600425547,2.35077333315229,0.416645705342388,5.64213983970024,1.67949599683339e-08,1.96264482897559e-06
