"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"100420005",21.4478064102223,-1.11715404216127,0.237184462618102,-4.71006418308283,2.47638794293551e-06,0.000726382851614582
"100506939",2.65617153451715,-0.849112635984571,0.180360358919074,-4.70786730007317,2.5032196376581e-06,0.000727124546981483
"4049",45.690772931565,0.626826776460019,0.133249889451608,4.70414481422639,2.54932257170201e-06,0.000733395980988004
"28569",7.72490518996415,0.828463098922736,0.176368956413933,4.69732948341746,2.63585071951384e-06,0.00075106683502033
"100128385",12.4773137680915,-0.763046969294644,0.162527128082159,-4.69488988268419,2.66750380845332e-06,0.000752915532501084
"7033",485.671846246503,1.1302226385149,0.240991014351229,4.68989535380629,2.73344807233867e-06,0.000764318064264493
"28673",11.8885572873854,0.949551129074186,0.202599718403521,4.68683341001961,2.77464637472346e-06,0.000768654119308807
"116448",6.47021082211937,-1.10972199484825,0.236871973814463,-4.68490204635806,2.80093852939844e-06,0.000768819081294238
"101928539",2.17219021122738,-1.28669861982492,0.275785504628489,-4.66557740791427,3.07751610928078e-06,0.000837056404305198
"4588",329.36509708802,-1.05855474986186,0.227173236643404,-4.65968071548624,3.16700244659827e-06,0.000853635551349311
"389118",109.724064526698,-1.17001364393987,0.251753689917513,-4.64745380424503,3.36057320213474e-06,0.000897723121738118
"26865",10.8761339399721,-1.39902501228691,0.301479435114594,-4.64053215356177,3.47513096163984e-06,0.000920110117179668
"28657",7.05105661162866,0.939537865503344,0.203995841772279,4.60567165164156,4.11136683743124e-06,0.0010696346470357
"3512",3178.49065174179,1.07984199962625,0.234433576444763,4.60617466150665,4.10143932575938e-06,0.0010696346470357
"3004",41.7893711403898,0.668282703429367,0.145188941764916,4.60284850420236,4.16751381525328e-06,0.00107489522274623
"4063",71.5867070594265,0.679900602496696,0.147938321772572,4.59583828145569,4.31012901984127e-06,0.00110217735166351
"28576",5.2927693929614,0.864632783020989,0.188336624577426,4.59089030060394,4.41359279343636e-06,0.00111907019310867
"1296",1700.78427907742,-0.605810616307548,0.132137405340552,-4.58470192256475,4.54634544542125e-06,0.00112720959994681
"2670",139.127273820746,-0.978244690336575,0.21347804269285,-4.58241361967171,4.59639597558442e-06,0.00112720959994681
