"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2564",509.504675785684,1.28715445347913,0.34734806126816,3.70566183320487,0.000210839454745905,0.0365851313442603
"10033",1.57505206373824,-2.59687340456327,0.701127929385669,-3.70385103163507,0.000212350988938535,0.0366524548209147
"100874273",2.38175167387948,1.38499569768443,0.3742605266008,3.70061921908672,0.000215074005061522,0.0369270747006156
"6369",6.05895444083387,1.8277487032593,0.494173680402332,3.69859580901039,0.000216795516169572,0.037027766117716
"100862669",2.52563310624273,-1.74743953224893,0.473206196964229,-3.69276552897937,0.00022182853053852,0.0376900537668104
"11185",188.351528903817,1.33324130849381,0.361669180991375,3.68635587040965,0.000227488182746972,0.0384513963604753
"1295",3423.57731666955,1.33545597736501,0.363582441237795,3.67304860162808,0.000239673876121218,0.0400955958298788
"50508",1.77967215746032,-2.17228923475538,0.591230853320938,-3.67418111310269,0.000238613441075507,0.0400955958298788
"744",616.192578849344,-1.00209264445342,0.273713135517856,-3.66110542176755,0.000251129392473203,0.0417976685778614
"100873937",9.27654209623886,-1.25427038431071,0.342997958828518,-3.65678673014433,0.000255396699055801,0.0418670910381826
"23480",7585.86002876837,-1.52754796346989,0.4177018243804,-3.65702966640327,0.000255154859558579,0.0418670910381826
"3214",129.951175621791,-1.59929227785638,0.437321684970097,-3.65701572279852,0.000255168734402275,0.0418670910381826
